time, nusers, response_time, n_servers, global_load_avg, global_mem_util, avg_num_apps_per_server 
  22980.0, 263,    11.498, 14,    0.1079,    0.1308, 5 
  22990.0, 261,    10.897, 14,    0.0972,    0.1287, 5 
  23000.0, 260,    10.923, 14,    0.0980,    0.1266, 5 
  23010.0, 257,    11.595, 14,    0.1015,    0.1263, 5 
  23020.0, 255,    10.559, 14,    0.0994,    0.1249, 5 
  23030.0, 252,    11.514, 14,    0.1007,    0.1241, 5 
  23040.0, 250,    11.519, 14,    0.1007,    0.1231, 5 
  23050.0, 248,    10.948, 14,    0.0951,    0.1234, 5 
  23060.0, 245,    10.922, 14,    0.0964,    0.1222, 5 
  23070.0, 243,    10.811, 14,    0.0948,    0.1195, 5 
  23080.0, 242,    11.074, 14,    0.0953,    0.1196, 5 
  23090.0, 239,    11.135, 14,    0.0952,    0.1190, 5 
  23100.0, 237,    10.623, 14,    0.0952,    0.1180, 5 
  23110.0, 236,    10.876, 14,    0.0881,    0.1151, 4 
  23120.0, 233,    10.678, 14,    0.0899,    0.1138, 4 
  23130.0, 231,    11.176, 14,    0.0901,    0.1135, 4 
  23140.0, 228,    10.777, 14,    0.0889,    0.1118, 4 
  23150.0, 228,    10.394, 14,    0.0876,    0.1127, 4 
  23160.0, 227,    10.704, 14,    0.0876,    0.1117, 4 
  23170.0, 225,    10.900, 14,    0.0878,    0.1098, 3 
  23180.0, 224,    11.751, 14,    0.0904,    0.1070, 3 
  23190.0, 223,    11.170, 14,    0.0888,    0.1057, 3 
  23200.0, 220,    10.869, 14,    0.0884,    0.1060, 3 
  23210.0, 219,    10.271, 14,    0.0860,    0.1044, 3 
  23220.0, 218,    10.719, 14,    0.0860,    0.1050, 3 
  23230.0, 218,    11.028, 14,    0.0877,    0.1047, 3 
  23240.0, 216,    10.506, 14,    0.0825,    0.1032, 3 
  23250.0, 214,    10.986, 14,    0.0818,    0.1025, 3 
  23260.0, 213,    10.974, 14,    0.0814,    0.1024, 3 
  23270.0, 211,    11.081, 14,    0.0820,    0.1010, 3 
  23280.0, 210,    11.114, 14,    0.0820,    0.1006, 3 
  23290.0, 209,    10.329, 14,    0.0761,    0.0992, 2 
  23300.0, 209,    11.284, 14,    0.0799,    0.0978, 2 
  23310.0, 208,    10.139, 14,    0.0786,    0.0969, 2 
  23320.0, 205,    10.343, 14,    0.0768,    0.0969, 2 
  23330.0, 203,    10.627, 14,    0.0763,    0.0959, 2 
  23340.0, 202,    10.311, 14,    0.0763,    0.0956, 2 
  23350.0, 201,    11.021, 14,    0.0776,    0.0931, 1 
  23360.0, 199,    10.447, 14,    0.0766,    0.0909, 1 
  23370.0, 195,    11.022, 14,    0.0770,    0.0900, 1 
  23380.0, 194,    10.833, 13,    0.0772,    0.0903, 1 
  23390.0, 192,    10.871, 13,    0.0777,    0.0884, 2 
  23400.0, 192,    10.892, 13,    0.0777,    0.0889, 2 
  23410.0, 192,    10.189, 13,    0.0705,    0.0895, 2 
  23420.0, 191,    10.878, 13,    0.0714,    0.0898, 2 
  23430.0, 191,    10.715, 13,    0.0720,    0.0888, 2 
  23440.0, 191,    10.999, 13,    0.0712,    0.0885, 2 
  23450.0, 191,    11.535, 12,    0.0760,    0.0899, 2 
  23460.0, 189,    10.791, 12,    0.0760,    0.0897, 2 
  23470.0, 188,    11.263, 12,    0.0834,    0.0892, 2 
  23480.0, 185,    10.064, 12,    0.0760,    0.0897, 2 
  23490.0, 183,    10.777, 12,    0.0737,    0.0890, 2 
  23500.0, 183,    10.981, 12,    0.0741,    0.0872, 2 
  23510.0, 183,    10.641, 12,    0.0743,    0.0883, 2 
  23520.0, 181,    11.306, 12,    0.0743,    0.0871, 2 
  23530.0, 181,    11.495, 12,    0.0759,    0.0871, 2 
  23540.0, 181,    10.179, 12,    0.0709,    0.0878, 2 
  23550.0, 180,    10.092, 12,    0.0682,    0.0877, 2 
  23560.0, 179,    10.492, 12,    0.0695,    0.0873, 2 
  23570.0, 178,    10.114, 11,    0.0700,    0.0876, 2 
  23580.0, 178,    10.408, 11,    0.0700,    0.0875, 2 
  23590.0, 176,    10.064, 11,    0.0673,    0.0873, 2 
  23600.0, 175,    10.705, 11,    0.0702,    0.0875, 2 
  23610.0, 175,    10.761, 11,    0.0697,    0.0870, 2 
  23620.0, 175,    10.558, 11,    0.0691,    0.0878, 2 
  23630.0, 171,    11.804, 11,    0.0710,    0.0881, 2 
  23640.0, 171,    10.352, 11,    0.0710,    0.0863, 2 
  23650.0, 168,    11.204, 11,    0.0714,    0.0863, 2 
  23660.0, 164,    10.563, 11,    0.0694,    0.0858, 2 
  23670.0, 164,    10.394, 11,    0.0675,    0.0833, 3 
  23680.0, 161,    10.343, 11,    0.0669,    0.0831, 3 
  23690.0, 161,    10.580, 10,    0.0675,    0.0841, 3 
  23700.0, 159,    10.870, 10,    0.0678,    0.0848, 3 
  23710.0, 158,    11.313, 8,    0.0707,    0.0867, 3 
  23720.0, 155,    11.021, 8,    0.0701,    0.0859, 4 
  23730.0, 155,    11.321, 8,    0.0698,    0.0862, 4 
  23740.0, 154,    10.909, 7,    0.0700,    0.0873, 4 
  23750.0, 153,    11.238, 7,    0.0701,    0.0867, 4 
  23760.0, 153,    11.521, 7,    0.0701,    0.0869, 4 
  23770.0, 153,    10.807, 7,    0.0701,    0.0879, 4 
  23780.0, 152,    11.574, 7,    0.0703,    0.0876, 4 
  23790.0, 149,    10.663, 5,    0.0697,    0.0928, 5 
  23800.0, 149,    11.653, 5,    0.0727,    0.0907, 5 
  23810.0, 149,    11.064, 5,    0.0728,    0.0905, 5 
  23820.0, 146,    10.892, 5,    0.0728,    0.0902, 5 
  23830.0, 144,    10.835, 5,    0.0643,    0.0891, 5 
  23840.0, 143,    10.483, 5,    0.0617,    0.0891, 5 
  23850.0, 142,    10.927, 5,    0.0603,    0.0853, 5 
  23860.0, 142,    11.384, 5,    0.0617,    0.0853, 5 
  23870.0, 139,    11.046, 5,    0.0617,    0.0824, 4 
  23880.0, 138,     9.902, 5,    0.0617,    0.0786, 3 
  23890.0, 138,    10.776, 5,    0.0706,    0.0787, 4 
  23900.0, 135,    10.753, 5,    0.0622,    0.0819, 4 
  23910.0, 135,    10.022, 5,    0.0582,    0.0805, 3 
  23920.0, 135,    10.471, 5,    0.0599,    0.0801, 3 
  23930.0, 135,    10.038, 5,    0.0594,    0.0817, 3 
  23940.0, 134,    10.443, 5,    0.0594,    0.0813, 3 
  23950.0, 134,    11.098, 5,    0.0663,    0.0816, 3 
  23960.0, 131,    10.136, 5,    0.0608,    0.0835, 3 
  23970.0, 130,    10.538, 5,    0.0636,    0.0820, 4 
  23980.0, 130,    11.459, 5,    0.0653,    0.0833, 4 
  23990.0, 128,    11.021, 5,    0.0666,    0.0849, 4 
  24000.0, 126,    10.303, 5,    0.0666,    0.0847, 4 
  24010.0, 125,    10.171, 5,    0.0626,    0.0857, 4 
  24020.0, 123,    10.371, 5,    0.0641,    0.0850, 4 
  24030.0, 123,    10.070, 5,    0.0630,    0.0854, 4 
  24040.0, 123,     9.422, 5,    0.0600,    0.0843, 4 
  24050.0, 119,    10.787, 5,    0.0617,    0.0850, 4 
  24060.0, 118,    10.034, 5,    0.0617,    0.0833, 4 
  24070.0, 116,    10.679, 5,    0.0580,    0.0845, 4 
  24080.0, 114,    10.849, 5,    0.0647,    0.0853, 4 
  24090.0, 114,    10.454, 4,    0.0636,    0.0837, 3 
  24100.0, 111,    10.440, 4,    0.0626,    0.0834, 3 
  24110.0, 111,    10.593, 4,    0.0633,    0.0818, 3 
  24120.0, 110,    11.462, 4,    0.0633,    0.0815, 3 
  24130.0, 109,    10.354, 4,    0.0689,    0.0829, 4 
  24140.0, 108,    10.528, 4,    0.0696,    0.0823, 4 
  24150.0, 106,    10.741, 4,    0.0667,    0.0799, 3 
  24160.0, 104,     9.596, 4,    0.0635,    0.0775, 3 
  24170.0, 103,    10.298, 4,    0.0638,    0.0766, 3 
  24180.0, 103,    10.444, 4,    0.0638,    0.0757, 3 
  24190.0, 103,    11.212, 4,    0.0634,    0.0761, 3 
  24200.0, 103,    11.006, 4,    0.0597,    0.0754, 3 
  24210.0, 102,    10.178, 4,    0.0602,    0.0773, 3 
  24220.0, 101,     9.893, 4,    0.0576,    0.0757, 3 
  24230.0, 101,    10.422, 4,    0.0564,    0.0774, 3 
  24240.0, 100,     9.982, 4,    0.0564,    0.0770, 3 
  24250.0, 100,     9.530, 4,    0.0558,    0.0770, 3 
  24260.0, 100,    10.825, 4,    0.0574,    0.0786, 3 
  24270.0, 97,    11.506, 4,    0.0615,    0.0766, 3 
  24280.0, 95,    10.343, 4,    0.0591,    0.0750, 3 
  24290.0, 94,    10.148, 4,    0.0578,    0.0729, 3 
  24300.0, 93,    11.042, 4,    0.0578,    0.0754, 3 
  24310.0, 93,     9.546, 4,    0.0495,    0.0739, 2 
  24320.0, 93,    10.813, 4,    0.0563,    0.0734, 2 
  24330.0, 93,    10.066, 4,    0.0562,    0.0747, 2 
  24340.0, 93,    11.208, 4,    0.0588,    0.0744, 2 
  24350.0, 93,    11.188, 4,    0.0599,    0.0760, 3 
  24360.0, 93,    10.260, 4,    0.0599,    0.0782, 3 
  24370.0, 92,    10.210, 4,    0.0709,    0.0816, 4 
  24380.0, 91,     9.744, 4,    0.0644,    0.0819, 4 
  24390.0, 91,     9.467, 3,    0.0603,    0.0817, 5 
  24400.0, 89,    10.839, 3,    0.0589,    0.0807, 5 
  24410.0, 88,    10.114, 3,    0.0578,    0.0787, 5 
  24420.0, 88,    10.014, 3,    0.0578,    0.0845, 5 
  24430.0, 88,    10.177, 3,    0.0639,    0.0862, 6 
  24440.0, 88,    11.035, 3,    0.0651,    0.0859, 6 
  24450.0, 88,    11.331, 3,    0.0710,    0.0861, 6 
  24460.0, 88,    10.730, 3,    0.0730,    0.0894, 6 
  24470.0, 88,    10.355, 3,    0.0711,    0.0911, 6 
  24480.0, 88,     9.844, 3,    0.0711,    0.0920, 6 
  24490.0, 88,    11.314, 3,    0.0783,    0.0972, 8 
  24500.0, 88,     9.422, 3,    0.0685,    0.1001, 8 
  24510.0, 87,    11.163, 3,    0.0675,    0.0935, 6 
  24520.0, 85,    11.488, 3,    0.0679,    0.0908, 6 
  24530.0, 84,     9.720, 3,    0.0668,    0.0909, 6 
  24540.0, 83,    10.327, 3,    0.0668,    0.0920, 6 
  24550.0, 82,    10.163, 3,    0.0640,    0.0907, 6 
  24560.0, 82,    10.281, 3,    0.0616,    0.0897, 6 
  24570.0, 81,    10.301, 3,    0.0618,    0.0889, 6 
  24580.0, 81,    10.600, 3,    0.0595,    0.0867, 6 
  24590.0, 80,    10.749, 3,    0.0581,    0.0851, 6 
  24600.0, 80,     9.776, 3,    0.0581,    0.0882, 6 
  24610.0, 80,    10.736, 3,    0.0562,    0.0837, 4 
  24620.0, 80,     9.830, 3,    0.0584,    0.0806, 4 
  24630.0, 80,    10.811, 3,    0.0620,    0.0880, 5 
  24640.0, 80,    10.226, 3,    0.0650,    0.0898, 5 
  24650.0, 79,     9.996, 3,    0.0641,    0.0896, 5 
  24660.0, 77,    10.397, 3,    0.0641,    0.0888, 5 
  24670.0, 77,    11.338, 3,    0.0709,    0.0863, 4 
  24680.0, 77,    10.538, 3,    0.0704,    0.0859, 4 
  24690.0, 76,    10.837, 3,    0.0664,    0.0863, 4 
  24700.0, 76,    10.586, 3,    0.0671,    0.0866, 4 
  24710.0, 75,     9.775, 3,    0.0656,    0.0871, 4 
  24720.0, 75,    10.851, 3,    0.0656,    0.0882, 4 
  24730.0, 75,    10.995, 3,    0.0607,    0.0850, 3 
  24740.0, 74,     9.740, 3,    0.0578,    0.0847, 3 
  24750.0, 74,    10.670, 3,    0.0608,    0.0854, 3 
  24760.0, 74,    10.071, 3,    0.0634,    0.0857, 3 
  24770.0, 74,    10.854, 3,    0.0638,    0.0867, 3 
  24780.0, 74,    10.212, 3,    0.0638,    0.0910, 3 
  24790.0, 73,    10.321, 3,    0.0698,    0.0877, 3 
  24800.0, 72,    10.125, 3,    0.0643,    0.0864, 3 
  24810.0, 72,    10.080, 3,    0.0659,    0.0868, 3 
  24820.0, 72,    10.146, 3,    0.0637,    0.0842, 3 
  24830.0, 71,    10.076, 3,    0.0631,    0.0852, 3 
  24840.0, 71,    10.698, 3,    0.0631,    0.0841, 3 
  24850.0, 71,     9.499, 3,    0.0666,    0.0856, 2 
  24860.0, 70,    10.710, 3,    0.0655,    0.0884, 3 
  24870.0, 70,    11.558, 3,    0.0718,    0.0930, 3 
  24880.0, 69,    10.470, 3,    0.0719,    0.0919, 3 
  24890.0, 68,     9.713, 3,    0.0708,    0.0937, 3 
  24900.0, 68,    10.411, 3,    0.0708,    0.0932, 4 
  24910.0, 68,    11.602, 3,    0.0833,    0.0963, 4 
  24920.0, 68,     9.803, 3,    0.0728,    0.0962, 4 
  24930.0, 67,     9.937, 3,    0.0716,    0.0950, 5 
  24940.0, 66,    10.692, 3,    0.0714,    0.0974, 5 
  24950.0, 66,    11.284, 3,    0.0708,    0.0952, 5 
  24960.0, 65,    10.168, 3,    0.0708,    0.0953, 5 
  24970.0, 64,    11.312, 3,    0.0832,    0.0962, 5 
  24980.0, 64,    10.575, 3,    0.0793,    0.0952, 5 
  24990.0, 64,    10.573, 3,    0.0744,    0.0962, 5 
  25000.0, 64,     9.900, 3,    0.0717,    0.0945, 5 
  25010.0, 64,     9.843, 3,    0.0704,    0.0961, 5 
  25020.0, 63,    10.598, 3,    0.0704,    0.0964, 5 
  25030.0, 63,    10.851, 3,    0.0709,    0.0922, 4 
  25040.0, 63,     9.974, 3,    0.0665,    0.0926, 4 
  25050.0, 63,     9.886, 3,    0.0644,    0.0928, 4 
  25060.0, 61,     9.658, 3,    0.0673,    0.0925, 4 
  25070.0, 61,    10.767, 3,    0.0661,    0.0957, 5 
  25080.0, 61,    10.289, 3,    0.0661,    0.0955, 5 
  25090.0, 61,    11.674, 3,    0.0829,    0.0937, 4 
  25100.0, 60,     9.893, 3,    0.0778,    0.0932, 4 
  25110.0, 60,    11.095, 3,    0.0754,    0.0911, 5 
  25120.0, 60,    10.348, 3,    0.0736,    0.0962, 5 
  25130.0, 59,    11.549, 3,    0.0744,    0.0960, 5 
  25140.0, 58,    11.204, 3,    0.0744,    0.0941, 5 
  25150.0, 57,    10.556, 3,    0.0729,    0.0921, 4 
  25160.0, 57,    10.154, 3,    0.0720,    0.0954, 5 
  25170.0, 57,     9.956, 3,    0.0700,    0.0966, 5 
  25180.0, 57,    10.200, 3,    0.0680,    0.0972, 5 
  25190.0, 57,    10.660, 3,    0.0681,    0.0979, 5 
  25200.0, 57,     9.851, 3,    0.0681,    0.0988, 5 
  25210.0, 57,    12.211, 3,    0.0891,    0.0958, 4 
  25220.0, 57,    11.035, 3,    0.0845,    0.0937, 4 
  25230.0, 57,    10.783, 3,    0.0809,    0.0924, 3 
  25240.0, 56,    11.178, 3,    0.0779,    0.0913, 3 
  25250.0, 56,    11.763, 3,    0.0770,    0.0935, 3 
  25260.0, 56,    11.602, 3,    0.0770,    0.0927, 4 
  25270.0, 55,    11.544, 3,    0.0867,    0.0911, 3 
  25280.0, 55,    10.264, 3,    0.0776,    0.0909, 3 
  25290.0, 55,    10.946, 3,    0.0760,    0.0889, 3 
  25300.0, 54,    11.052, 3,    0.0748,    0.0899, 3 
  25310.0, 53,    10.257, 3,    0.0751,    0.0885, 3 
  25320.0, 53,    10.536, 3,    0.0751,    0.0882, 3 
  25330.0, 52,    10.513, 3,    0.0616,    0.0893, 2 
  25340.0, 51,    10.507, 3,    0.0660,    0.0865, 2 
  25350.0, 51,    10.363, 3,    0.0675,    0.0849, 2 
  25360.0, 51,    11.393, 3,    0.0684,    0.0845, 2 
  25370.0, 51,    10.201, 3,    0.0696,    0.0880, 2 
  25380.0, 50,    10.563, 3,    0.0696,    0.0875, 2 
  25390.0, 50,    11.099, 3,    0.0763,    0.0847, 2 
  25400.0, 50,    10.224, 3,    0.0677,    0.0844, 2 
  25410.0, 50,    10.051, 3,    0.0671,    0.0835, 2 
  25420.0, 50,    10.219, 3,    0.0666,    0.0831, 2 
  25430.0, 49,    12.022, 3,    0.0668,    0.0836, 2 
  25440.0, 49,     9.627, 3,    0.0668,    0.0811, 2 
  25450.0, 49,     9.643, 3,    0.0587,    0.0831, 2 
  25460.0, 49,    11.543, 3,    0.0689,    0.0827, 2 
  25470.0, 47,    10.769, 3,    0.0687,    0.0812, 2 
  25480.0, 46,    11.535, 3,    0.0707,    0.0800, 2 
  25490.0, 46,    10.715, 3,    0.0681,    0.0815, 2 
  25500.0, 46,    10.686, 3,    0.0681,    0.0818, 2 
  25510.0, 45,    10.679, 3,    0.0698,    0.0839, 3 
  25520.0, 44,     9.709, 3,    0.0621,    0.0805, 2 
  25530.0, 44,    11.274, 3,    0.0648,    0.0795, 2 
  25540.0, 43,    11.219, 3,    0.0668,    0.0780, 2 
  25550.0, 43,     9.327, 3,    0.0646,    0.0782, 2 
  25560.0, 42,    11.490, 3,    0.0646,    0.0785, 2 
  25570.0, 42,    10.984, 3,    0.0676,    0.0765, 2 
  25580.0, 42,    10.323, 3,    0.0657,    0.0792, 2 
  25590.0, 41,    10.656, 3,    0.0606,    0.0773, 2 
  25600.0, 41,    13.063, 3,    0.0649,    0.0753, 2 
  25610.0, 40,    10.273, 3,    0.0628,    0.0744, 2 
  25620.0, 40,    11.069, 3,    0.0628,    0.0729, 2 
  25630.0, 40,    10.424, 3,    0.0610,    0.0711, 1 
  25640.0, 40,    10.536, 3,    0.0608,    0.0711, 1 
  25650.0, 40,     9.815, 3,    0.0562,    0.0716, 1 
  25660.0, 40,    10.359, 3,    0.0586,    0.0711, 1 
  25670.0, 39,    10.363, 3,    0.0606,    0.0688, 1 
  25680.0, 39,    11.528, 3,    0.0606,    0.0679, 1 
  25690.0, 37,    10.221, 3,    0.0577,    0.0657, 1 
  25700.0, 37,    11.300, 3,    0.0580,    0.0667, 1 
  25710.0, 37,    10.496, 3,    0.0592,    0.0692, 1 
  25720.0, 37,    10.208, 3,    0.0578,    0.0685, 1 
  25730.0, 37,    10.748, 3,    0.0573,    0.0692, 1 
  25740.0, 37,     9.710, 3,    0.0573,    0.0677, 1 
  25750.0, 36,     9.963, 3,    0.0530,    0.0668, 1 
  25760.0, 35,    11.164, 3,    0.0540,    0.0680, 1 
  25770.0, 34,    10.827, 3,    0.0540,    0.0656, 1 
  25780.0, 33,    11.345, 3,    0.0528,    0.0676, 2 
  25790.0, 33,     9.250, 3,    0.0514,    0.0656, 2 
  25800.0, 33,    11.201, 3,    0.0514,    0.0647, 2 
  25810.0, 33,     9.935, 3,    0.0493,    0.0650, 1 
  25820.0, 33,    10.045, 3,    0.0492,    0.0653, 1 
  25830.0, 33,     9.991, 3,    0.0480,    0.0663, 1 
  25840.0, 33,    10.416, 3,    0.0481,    0.0650, 1 
  25850.0, 33,    11.236, 3,    0.0487,    0.0646, 1 
  25860.0, 33,    11.459, 3,    0.0487,    0.0643, 1 
  25870.0, 33,     9.835, 3,    0.0501,    0.0643, 1 
  25880.0, 33,     9.118, 3,    0.0486,    0.0647, 1 
  25890.0, 32,    10.317, 2,    0.0522,    0.0684, 2 
  25900.0, 32,    10.670, 2,    0.0537,    0.0708, 2 
  25910.0, 32,    10.979, 2,    0.0556,    0.0703, 2 
  25920.0, 31,    11.501, 2,    0.0556,    0.0702, 2 
  25930.0, 31,    11.568, 2,    0.0532,    0.0701, 2 
  25940.0, 31,     9.426, 2,    0.0449,    0.0699, 2 
  25950.0, 31,     9.587, 2,    0.0453,    0.0677, 2 
  25960.0, 31,    10.926, 2,    0.0484,    0.0658, 2 
  25970.0, 31,    11.035, 2,    0.0496,    0.0665, 2 
  25980.0, 30,     9.589, 2,    0.0496,    0.0657, 2 
  25990.0, 29,    10.250, 2,    0.0583,    0.0646, 2 
  26000.0, 29,    10.306, 2,    0.0564,    0.0629, 2 
  26010.0, 29,    10.595, 2,    0.0536,    0.0641, 1 
  26020.0, 29,    10.065, 2,    0.0534,    0.0617, 1 
  26030.0, 29,    11.777, 2,    0.0541,    0.0617, 2 
  26040.0, 29,    10.172, 2,    0.0541,    0.0617, 2 
  26050.0, 28,    11.153, 2,    0.0554,    0.0611, 2 
  26060.0, 28,    11.746, 2,    0.0551,    0.0627, 2 
  26070.0, 28,    11.426, 2,    0.0558,    0.0639, 2 
  26080.0, 28,     9.917, 2,    0.0530,    0.0637, 2 
  26090.0, 28,    10.886, 2,    0.0529,    0.0668, 2 
  26100.0, 28,    10.774, 2,    0.0529,    0.0663, 2 
  26110.0, 28,    11.561, 2,    0.0572,    0.0658, 1 
  26120.0, 27,    10.314, 2,    0.0521,    0.0637, 1 
  26130.0, 26,    10.084, 2,    0.0509,    0.0654, 1 
  26140.0, 26,    11.027, 2,    0.0521,    0.0610, 1 
  26150.0, 26,    11.096, 2,    0.0528,    0.0627, 1 
  26160.0, 26,    10.340, 2,    0.0528,    0.0615, 1 
  26170.0, 26,    10.830, 2,    0.0439,    0.0594, 1 
  26180.0, 24,    11.209, 2,    0.0483,    0.0572, 1 
  26190.0, 24,    10.537, 2,    0.0459,    0.0544, 1 
  26200.0, 24,     9.203, 2,    0.0436,    0.0547, 1 
  26210.0, 24,     9.623, 2,    0.0420,    0.0556, 1 
  26220.0, 24,    10.694, 2,    0.0420,    0.0547, 1 
  26230.0, 24,     9.688, 2,    0.0398,    0.0541, 2 
  26240.0, 24,     9.093, 2,    0.0387,    0.0560, 2 
  26250.0, 24,    12.485, 2,    0.0440,    0.0563, 2 
  26260.0, 24,    11.655, 2,    0.0432,    0.0583, 2 
  26270.0, 24,    10.614, 2,    0.0429,    0.0575, 2 
  26280.0, 24,    10.727, 2,    0.0429,    0.0582, 2 
  26290.0, 24,     9.301, 2,    0.0438,    0.0564, 2 
  26300.0, 24,    10.324, 2,    0.0439,    0.0540, 2 
  26310.0, 24,    11.327, 2,    0.0443,    0.0568, 2 
  26320.0, 24,     9.868, 2,    0.0423,    0.0560, 2 
  26330.0, 24,    10.743, 2,    0.0431,    0.0575, 2 
  26340.0, 24,    10.768, 2,    0.0431,    0.0604, 2 
  26350.0, 24,     9.940, 2,    0.0512,    0.0616, 2 
  26360.0, 24,    12.358, 2,    0.0537,    0.0620, 2 
  26370.0, 24,    10.610, 2,    0.0535,    0.0608, 2 
  26380.0, 23,     8.678, 2,    0.0510,    0.0591, 2 
  26390.0, 23,    10.678, 2,    0.0505,    0.0583, 2 
  26400.0, 23,    12.056, 2,    0.0505,    0.0575, 2 
  26410.0, 23,     9.685, 2,    0.0383,    0.0577, 2 
  26420.0, 23,    11.037, 2,    0.0387,    0.0588, 2 
  26430.0, 23,     9.849, 2,    0.0417,    0.0598, 2 
  26440.0, 23,    11.200, 2,    0.0442,    0.0585, 2 
  26450.0, 23,    10.082, 2,    0.0421,    0.0587, 2 
  26460.0, 22,    11.395, 2,    0.0421,    0.0580, 2 
  26470.0, 22,     9.338, 2,    0.0350,    0.0545, 2 
  26480.0, 22,    10.954, 2,    0.0373,    0.0544, 2 
  26490.0, 22,     9.230, 2,    0.0383,    0.0544, 2 
  26500.0, 22,    11.124, 2,    0.0378,    0.0542, 2 
  26510.0, 22,     9.090, 2,    0.0355,    0.0544, 2 
  26520.0, 21,     8.467, 2,    0.0355,    0.0522, 2 
  26530.0, 21,    12.021, 2,    0.0429,    0.0514, 2 
  26540.0, 21,    10.162, 2,    0.0441,    0.0520, 3 
  26550.0, 21,    10.910, 2,    0.0413,    0.0524, 3 
  26560.0, 21,    10.511, 2,    0.0417,    0.0525, 3 
  26570.0, 20,    10.922, 2,    0.0400,    0.0545, 3 
  26580.0, 20,     9.949, 2,    0.0400,    0.0506, 3 
  26590.0, 19,    10.127, 2,    0.0323,    0.0487, 2 
  26600.0, 19,    11.056, 2,    0.0377,    0.0468, 2 
  26610.0, 19,     9.910, 2,    0.0403,    0.0460, 3 
  26620.0, 19,    11.426, 2,    0.0385,    0.0485, 3 
  26630.0, 19,    11.278, 2,    0.0365,    0.0484, 3 
  26640.0, 19,    10.407, 2,    0.0365,    0.0491, 3 
  26650.0, 19,    10.617, 2,    0.0407,    0.0504, 2 
  26660.0, 19,    10.129, 2,    0.0397,    0.0501, 2 
  26670.0, 19,    10.132, 2,    0.0383,    0.0504, 2 
  26680.0, 19,    11.638, 2,    0.0372,    0.0465, 2 
  26690.0, 19,    10.547, 2,    0.0363,    0.0471, 2 
  26700.0, 19,    10.679, 2,    0.0363,    0.0475, 2 
  26710.0, 19,     9.933, 2,    0.0351,    0.0468, 1 
  26720.0, 18,    11.553, 2,    0.0354,    0.0452, 1 
  26730.0, 18,    10.570, 2,    0.0347,    0.0427, 1 
  26740.0, 18,    13.158, 2,    0.0340,    0.0421, 1 
  26750.0, 18,    10.887, 2,    0.0340,    0.0426, 1 
  26760.0, 18,     9.152, 2,    0.0340,    0.0445, 1 
  26770.0, 18,     8.101, 2,    0.0290,    0.0412, 1 
  26780.0, 18,    10.353, 2,    0.0387,    0.0428, 1 
  26790.0, 18,    12.132, 2,    0.0390,    0.0443, 1 
  26800.0, 18,    11.184, 2,    0.0405,    0.0426, 1 
  26810.0, 18,    10.043, 2,    0.0400,    0.0431, 1 
  26820.0, 18,    10.739, 2,    0.0400,    0.0453, 1 
  26830.0, 18,     8.483, 2,    0.0309,    0.0417, 1 
  26840.0, 18,    11.647, 2,    0.0323,    0.0421, 1 
  26850.0, 18,     9.559, 2,    0.0317,    0.0419, 1 
  26860.0, 18,     8.719, 2,    0.0309,    0.0414, 1 
  26870.0, 18,     9.738, 2,    0.0306,    0.0423, 1 
  26880.0, 18,     9.607, 2,    0.0306,    0.0425, 1 
  26890.0, 18,    11.774, 2,    0.0408,    0.0417, 1 
  26900.0, 18,     9.891, 2,    0.0377,    0.0411, 1 
  26910.0, 18,     9.291, 2,    0.0347,    0.0414, 1 
  26920.0, 18,     8.798, 2,    0.0325,    0.0418, 1 
  26930.0, 18,    12.368, 2,    0.0324,    0.0419, 1 
  26940.0, 18,    10.339, 2,    0.0324,    0.0420, 1 
  26950.0, 18,    10.864, 2,    0.0403,    0.0421, 1 
  26960.0, 18,    10.373, 2,    0.0338,    0.0433, 1 
  26970.0, 18,     9.124, 2,    0.0309,    0.0424, 1 
  26980.0, 18,     9.093, 2,    0.0299,    0.0440, 1 
  26990.0, 18,    11.039, 2,    0.0311,    0.0442, 1 
  27000.0, 18,     9.654, 2,    0.0311,    0.0443, 1 
  27010.0, 18,    11.760, 2,    0.0472,    0.0427, 1 
  27020.0, 18,     9.386, 2,    0.0421,    0.0405, 1 
  27030.0, 18,    10.614, 2,    0.0405,    0.0421, 1 
  27040.0, 18,    13.488, 2,    0.0400,    0.0402, 1 
  27050.0, 17,     8.132, 2,    0.0371,    0.0410, 1 
  27060.0, 16,     8.086, 2,    0.0371,    0.0387, 1 
  27070.0, 16,    10.038, 2,    0.0325,    0.0373, 1 
  27080.0, 16,    12.328, 2,    0.0335,    0.0374, 1 
  27090.0, 16,    11.173, 2,    0.0307,    0.0384, 1 
  27100.0, 16,    10.736, 2,    0.0316,    0.0388, 1 
  27110.0, 16,     9.597, 2,    0.0301,    0.0372, 1 
  27120.0, 16,    10.888, 2,    0.0301,    0.0375, 1 
  27130.0, 16,    12.089, 2,    0.0409,    0.0352, 1 
  27140.0, 16,     9.795, 2,    0.0366,    0.0348, 1 
  27150.0, 15,    11.005, 2,    0.0363,    0.0328, 1 
  27160.0, 15,    12.543, 2,    0.0324,    0.0336, 1 
  27170.0, 15,    12.370, 2,    0.0311,    0.0336, 1 
  27180.0, 15,    10.458, 2,    0.0311,    0.0328, 1 
  27190.0, 15,    11.162, 2,    0.0332,    0.0311, 0 
